date,生产时间_(H),casing_p_shut,casing_p_avg,tubing_p_shut,tubing_p_avg,井口温度,qg_m3d,qw_td,日产油量_(t),日放空气量_(m^3),月产气量_(m^3),月产水量_(t),月产油量_(t),月放空气量_(m^3),年产气量_(10^4m^3),年产水量_(10^4t),年产油量_(10^4t),年放空气量_(10^4m^3),累产气量_(10^8m^3),累产水量_(10^4t),累产油量_(10^4t),累放空气量_(10^8m^3),输压_(MPa),气举注气量_(m^3),t_day,well_id,op_condition,qg_valid
2014-06-21,14.3,27.56,29.71,61.81,60.97,76.8,256043.0,2.0,,,10520641.0,103.2,,,5499.0812,0.05045,0.0,1.5,1.11686301,0.09563,0.0,0.00015,7.06,,407,SY9,throttled,1
2014-06-22,21.0,22.37,27.65,61.72,59.4,71.9,634038.0,6.5,,,11154679.0,109.7,,,5562.485,0.0511,0.0,1.5,1.12320339,0.09628,0.0,0.00015,6.99,,408,SY9,open,1
2014-06-23,24.0,,29.96,,59.1,85.9,799214.0,5.0,,,11953893.0,114.7,,,5642.4064,0.0516,0.0,1.5,1.13119553,0.09678,0.0,0.00015,7.29,,409,SY9,open,1
2014-06-24,24.0,,30.51,,59.08,86.8,800967.0,8.0,,,12754860.0,122.7,,,5722.5031,0.0524,0.0,1.5,1.1392052,0.09758,0.0,0.00015,7.27,,410,SY9,open,1
2014-06-25,24.0,,30.74,,59.05,87.1,800564.0,4.3,,,13555424.0,127.0,,,5802.5595,0.05283,0.0,1.5,1.14721084,0.09801,0.0,0.00015,7.3,,411,SY9,open,1
2014-06-26,24.0,,30.84,,58.97,88.5,801657.0,8.0,,,14357081.0,135.0,,,5882.7252,0.05363,0.0,1.5,1.15522741,0.09881,0.0,0.00015,7.16,,412,SY9,open,1
2014-06-27,24.0,,31.02,,58.89,89.0,801452.0,8.0,,,15158533.0,143.0,,,5962.8704,0.05443,0.0,1.5,1.16324193,0.09961,0.0,0.00015,7.24,,413,SY9,open,1
2014-06-28,24.0,,31.09,,58.89,89.6,796610.0,8.0,,,15955143.0,151.0,,,6042.5314,0.05523,0.0,1.5,1.17120803,0.10041,0.0,0.00015,7.45,,414,SY9,open,1
2014-06-29,24.0,,30.96,,58.91,87.0,786501.0,6.0,,,16741644.0,157.0,,,6121.1815,0.05583,0.0,1.5,1.17907304,0.10101,0.0,0.00015,7.47,,415,SY9,open,1
2014-06-30,24.0,,30.72,,58.87,88.5,788359.0,6.5,,,17530003.0,163.5,,,6200.0174,0.05648,0.0,1.5,1.18695663,0.10166,0.0,0.00015,7.42,,416,SY9,open,1
2014-07-01,24.0,,29.99,,59.3,86.0,712233.0,6.0,,,712233.0,6.0,,,6271.2407,0.05708,0.0,1.5,1.19407896,0.10226,0.0,0.00015,7.53,,417,SY9,open,1
2014-07-02,24.0,,29.52,,59.0,87.2,757863.0,8.1,,,1470096.0,14.1,,,6347.027,0.05789,0.0,1.5,1.20165759,0.10307,0.0,0.00015,7.27,,418,SY9,open,1
2014-07-03,24.0,,29.34,,58.73,89.2,794593.0,6.4,,,2264689.0,20.5,,,6426.4863,0.05853,0.0,1.5,1.20960352,0.10371,0.0,0.00015,7.73,,419,SY9,open,1
2014-07-04,24.0,,28.48,,59.29,87.5,724692.0,6.0,,,2989381.0,26.5,,,6498.9555,0.05913,0.0,1.5,1.21685044,0.10431,0.0,0.00015,7.61,,420,SY9,open,1
2014-07-05,24.0,,27.76,,58.95,88.9,765940.0,6.1,,,3755321.0,32.6,,,6575.5495,0.05974,0.0,1.5,1.22450984,0.10492,0.0,0.00015,7.49,,421,SY9,open,1
2014-07-06,24.0,,26.49,,59.47,86.6,675646.0,7.9,,,4430967.0,40.5,,,6643.1141,0.06053,0.0,1.5,1.2312663,0.10571,0.0,0.00015,7.53,,422,SY9,open,1
2014-07-07,24.0,,25.05,,60.05,82.5,575807.0,5.0,,,5006774.0,45.5,,,6700.6948,0.06103,0.0,1.5,1.23702437,0.10621,0.0,0.00015,7.32,,423,SY9,open,1
2014-07-08,24.0,,24.76,,59.91,83.5,611107.0,5.0,,,5617881.0,50.5,,,6761.8055,0.06153,0.0,1.5,1.24313544,0.10671,0.0,0.00015,7.28,,424,SY9,open,1
2014-07-09,24.0,,24.73,,59.76,83.7,619152.0,6.7,,,6237033.0,57.2,,,6823.7207,0.0622,0.0,1.5,1.24932696,0.10738,0.0,0.00015,7.18,,425,SY9,open,1
2014-07-10,24.0,,26.2,,58.11,89.2,838700.0,8.0,,,7075733.0,65.2,,,6907.5907,0.063,0.0,1.5,1.25771396,0.10818,0.0,0.00015,7.31,,426,SY9,open,1
2014-07-11,24.0,,25.67,,58.86,87.2,762753.0,8.1,,,7838486.0,73.3,,,6983.866,0.06381,0.0,1.5,1.26534149,0.10899,0.0,0.00015,7.48,,427,SY9,open,1
2014-07-12,24.0,,24.66,,59.46,85.3,662511.0,6.5,,,8500997.0,79.8,,,7050.1171,0.06446,0.0,1.5,1.2719666,0.10964,0.0,0.00015,7.15,,428,SY9,open,1
2014-07-13,24.0,,25.01,,59.15,86.9,711776.0,6.4,,,9212773.0,86.2,,,7121.2947,0.0651,0.0,1.5,1.27908436,0.11028,0.0,0.00015,7.16,,429,SY9,open,1
2014-07-14,24.0,,24.57,,59.71,83.4,580982.0,6.0,,,9793755.0,92.2,,,7179.3929,0.0657,0.0,1.5,1.28489418,0.11088,0.0,0.00015,7.37,,430,SY9,open,1
2014-07-15,24.0,,22.88,,60.75,72.8,327549.0,2.0,,,10121304.0,94.2,,,7212.1478,0.0659,0.0,1.5,1.28816967,0.11108,0.0,0.00015,7.45,,431,SY9,open,1
2014-07-16,24.0,,22.39,,60.89,67.0,262392.0,3.0,,,10383696.0,97.2,,,7238.387,0.0662,0.0,1.5,1.29079359,0.11138,0.0,0.00015,7.15,,432,SY9,open,1
2014-07-17,24.0,,22.84,,60.89,65.8,267234.0,3.5,,,10650930.0,100.7,,,7265.1104,0.06655,0.0,1.5,1.29346593,0.11173,0.0,0.00015,7.14,,433,SY9,open,1
2014-07-18,22.83,22.2,25.32,61.31,60.26,73.1,468134.0,2.7,,,11119064.0,103.4,,,7311.9238,0.06682,0.0,1.5,1.29814727,0.112,0.0,0.00015,7.39,,434,SY9,open,1
2014-07-19,24.0,,28.01,,59.54,82.3,661584.0,5.0,,,11780648.0,108.4,,,7378.0822,0.06732,0.0,1.5,1.30476311,0.1125,0.0,0.00015,7.34,,435,SY9,open,1
2014-07-20,24.0,,28.77,,59.58,83.1,648487.0,4.0,,,12429135.0,112.4,,,7442.9309,0.06772,0.0,1.5,1.31124798,0.1129,0.0,0.00015,7.29,,436,SY9,open,1
2014-07-21,24.0,,29.41,,59.57,83.8,652527.0,3.5,,,13081662.0,115.9,,,7508.1836,0.06807,0.0,1.5,1.31777325,0.11325,0.0,0.00015,7.2,,437,SY9,open,1
2014-07-22,24.0,,29.76,,59.82,83.4,591051.0,5.0,,,13672713.0,120.9,,,7567.2887,0.06857,0.0,1.5,1.32368376,0.11375,0.0,0.00015,7.24,,438,SY9,open,1
2014-07-23,24.0,,29.84,,59.99,81.4,542725.0,2.0,,,14215438.0,122.9,,,7621.5612,0.06877,0.0,1.5,1.32911101,0.11395,0.0,0.00015,7.15,,439,SY9,open,1
2014-07-24,24.0,,30.0,,60.0,83.5,525796.0,7.0,,,14741234.0,129.9,,,7674.1408,0.06947,0.0,1.5,1.33436897,0.11465,0.0,0.00015,7.2,,440,SY9,open,1
2014-07-25,24.0,,30.8,,60.2,83.5,534146.0,6.5,,,15275380.0,136.4,,,7727.5554,0.07012,0.0,1.5,1.33971043,0.1153,0.0,0.00015,7.0,,441,SY9,open,1
2014-07-26,24.0,,30.8,,60.1,84.0,535796.0,5.0,,,15811176.0,141.4,,,7781.135,0.07062,0.0,1.5,1.34506839,0.1158,0.0,0.00015,7.2,,442,SY9,open,1
2014-07-27,24.0,,31.2,,60.1,84.7,549908.0,7.0,,,16361084.0,148.4,,,7836.1258,0.07132,0.0,1.5,1.35056747,0.1165,0.0,0.00015,7.3,,443,SY9,open,1
2014-07-28,24.0,,32.2,5.0,60.0,86.0,647332.0,7.5,,,17008416.0,155.9,,,7900.859,0.07207,0.0,1.5,1.35704079,0.11725,0.0,0.00015,7.1,,444,SY9,open,1
2014-07-29,24.0,,33.3,,59.9,88.0,744212.0,7.3,,,17752628.0,163.2,,,7975.2802,0.0728,0.0,1.5,1.36448291,0.11798,0.0,0.00015,7.3,,445,SY9,open,1
2014-07-30,24.0,,33.0,,60.2,86.6,557689.0,4.0,,,18310317.0,167.2,,,8031.0491,0.0732,0.0,1.5,1.3700598,0.11838,0.0,0.00015,7.3,,446,SY9,open,1
2014-07-31,24.0,,32.8,,60.0,87.3,615492.0,6.5,,,18925809.0,173.7,,,8092.5983,0.07385,0.0,1.5,1.37621472,0.11903,0.0,0.00015,7.3,,447,SY9,open,1
2014-08-01,24.0,,34.2,,59.0,90.4,741978.0,5.3,,,741978.0,5.3,,,8166.7961,0.07438,0.0,1.5,1.3836345,0.11956,0.0,0.00015,7.2,,448,SY9,open,1
2014-08-02,24.0,,34.98,,59.28,91.0,699821.0,6.7,,,1441799.0,12.0,,,8236.7782,0.07505,0.0,1.5,1.39063271,0.12023,0.0,0.00015,7.5,,449,SY9,open,1
2014-08-03,11.33,34.2,34.1,61.8,60.1,60.5,254103.0,2.0,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,7.2,,450,SY9,throttled,1
2014-08-04,0.0,26.0,26.0,61.8,61.8,37.4,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,451,SY9,shut_in,0
2014-08-05,0.0,25.0,25.0,61.7,61.7,33.8,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,452,SY9,shut_in,0
2014-08-06,0.0,25.0,25.0,61.7,61.7,34.0,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,453,SY9,shut_in,0
2014-08-07,0.0,25.0,25.0,61.7,61.7,36.0,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,454,SY9,shut_in,0
2014-08-08,0.0,25.0,25.0,61.7,61.7,32.0,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,455,SY9,shut_in,0
2014-08-09,0.0,26.0,26.0,61.7,61.7,28.9,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,456,SY9,shut_in,0
2014-08-10,0.0,26.0,26.0,61.7,61.7,,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,457,SY9,shut_in,0
2014-08-11,0.0,26.0,26.0,61.0,61.0,24.2,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,458,SY9,shut_in,0
2014-08-12,0.0,26.4,26.4,61.2,61.2,23.9,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,459,SY9,shut_in,0
2014-08-13,0.0,26.89,26.89,61.18,61.18,24.0,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,460,SY9,shut_in,0
2014-08-14,0.0,26.51,26.51,61.06,61.06,28.9,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,461,SY9,shut_in,0
2014-08-15,0.0,26.95,26.95,61.0,61.0,30.9,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,462,SY9,shut_in,0
2014-08-16,0.0,26.98,26.98,60.94,60.94,27.4,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,463,SY9,shut_in,0
2014-08-17,0.0,27.39,27.39,60.89,60.89,23.8,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,464,SY9,shut_in,0
2014-08-18,0.0,27.55,27.55,60.85,60.85,24.5,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,465,SY9,shut_in,0
2014-08-19,0.0,27.9,27.9,60.86,60.86,25.7,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,466,SY9,shut_in,0
2014-08-20,0.0,28.28,28.28,60.91,60.91,26.4,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,467,SY9,shut_in,0
2014-08-21,0.0,28.62,28.62,60.94,60.94,30.0,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,468,SY9,shut_in,0
2014-08-22,0.0,28.91,28.91,60.87,60.87,27.6,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,469,SY9,shut_in,0
2014-08-23,0.0,29.19,29.19,60.88,60.88,19.1,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,470,SY9,shut_in,0
2014-08-24,0.0,29.44,29.44,60.92,60.92,24.5,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,471,SY9,shut_in,0
2014-08-25,0.0,29.68,29.68,60.88,60.88,25.4,,,,,1695902.0,14.0,,,8262.1885,0.07525,0.0,1.5,1.39317374,0.12043,0.0,0.00015,,,472,SY9,shut_in,0
2014-08-26,23.33,36.85,41.01,61.07,59.6,60.6,546974.0,4.5,,,2242876.0,18.5,,,8316.8859,0.0757,0.0,1.5,1.39864348,0.12088,0.0,0.00015,7.79,,473,SY9,open,1
2014-08-27,24.0,,45.65,,58.65,73.5,747734.0,6.0,,,2990610.0,24.5,,,8391.6593,0.0763,0.0,1.5,1.40612082,0.12148,0.0,0.00015,8.13,,474,SY9,open,1
2014-08-28,24.0,,47.61,,58.51,79.8,763636.0,6.0,,,3754246.0,30.5,,,8468.0229,0.0769,0.0,1.5,1.41375718,0.12208,0.0,0.00015,8.26,,475,SY9,open,1
2014-08-29,24.0,,43.4,,59.55,73.6,527111.0,4.0,,,4281357.0,34.5,,,8520.734,0.0773,0.0,1.5,1.41902829,0.12248,0.0,0.00015,8.33,,476,SY9,open,1
2014-08-30,24.0,,43.52,,59.95,69.4,432412.0,3.5,,,4713769.0,38.0,,,8563.9752,0.07765,0.0,1.5,1.42335241,0.12283,0.0,0.00015,7.71,,477,SY9,open,1
2014-08-31,24.0,,45.73,,59.33,74.5,696989.0,4.5,,,5410758.0,42.5,,,8633.6741,0.0781,0.0,1.5,1.4303223,0.12328,0.0,0.00015,7.88,,478,SY9,open,1
2014-09-01,24.0,,47.63,,58.48,78.7,736758.0,6.0,,,736758.0,6.0,,,8707.3499,0.0787,0.0,1.5,1.43768988,0.12388,0.0,0.00015,8.25,,479,SY9,open,1
2014-09-02,24.0,,49.12,,58.11,82.8,790734.0,6.0,,,1527492.0,12.0,,,8786.4233,0.0793,0.0,1.5,1.44559722,0.12448,0.0,0.00015,8.21,,480,SY9,open,1
2014-09-03,24.0,,49.39,,58.02,90.3,788494.0,8.0,,,2315986.0,20.0,,,8865.2727,0.0801,0.0,1.5,1.45348216,0.12528,0.0,0.00015,8.06,,481,SY9,open,1
2014-09-04,24.0,,49.56,,57.94,83.1,785925.0,5.5,,,3101911.0,25.5,,,8943.8652,0.08065,0.0,1.5,1.46134141,0.12583,0.0,0.00015,8.27,,482,SY9,open,1
2014-09-05,24.0,,49.71,,57.86,92.3,784616.0,6.0,,,3886527.0,31.5,,,9022.3268,0.08125,0.0,1.5,1.46918757,0.12643,0.0,0.00015,8.14,,483,SY9,open,1
2014-09-06,24.0,,49.82,,57.79,84.8,783323.0,7.0,,,4669850.0,38.5,,,9100.6591,0.08195,0.0,1.5,1.4770208,0.12713,0.0,0.00015,8.14,,484,SY9,open,1
2014-09-07,24.0,,48.73,,58.45,81.2,649610.0,5.0,,,5319460.0,43.5,,,9165.6201,0.08245,0.0,1.5,1.4835169,0.12763,0.0,0.00015,8.06,,485,SY9,open,1
2014-09-08,24.0,,48.4,,58.45,80.3,642492.0,5.5,,,5961952.0,49.0,,,9229.8693,0.083,0.0,1.5,1.48994182,0.12818,0.0,0.00015,8.06,,486,SY9,open,1
2014-09-09,24.0,,49.16,,57.97,81.0,713972.0,6.6,,,6675924.0,55.6,,,9301.2665,0.08366,0.0,1.5,1.49708154,0.12884,0.0,0.00015,8.24,,487,SY9,open,1
2014-09-10,24.0,,49.37,,57.96,83.2,706540.0,5.0,,,7382464.0,60.6,,,9371.9205,0.08416,0.0,1.5,1.50414694,0.12934,0.0,0.00015,8.24,,488,SY9,open,1
2014-09-11,5.0,43.05,47.06,59.98,59.21,40.6,109707.0,1.0,,,7492171.0,61.6,,,9382.8912,0.08426,0.0,1.5,1.50524401,0.12944,0.0,0.00015,8.25,,489,SY9,throttled,1
2014-09-12,0.0,36.6,36.6,59.9,59.9,25.9,,,,,7492171.0,61.6,,,9382.8912,0.08426,0.0,1.5,1.50524401,0.12944,0.0,0.00015,,,490,SY9,shut_in,0
2014-09-13,0.0,33.67,33.67,59.78,59.78,23.3,,,,,7492171.0,61.6,,,9382.8912,0.08426,0.0,1.5,1.50524401,0.12944,0.0,0.00015,,,491,SY9,shut_in,0
2014-09-14,0.0,33.05,33.05,59.79,59.79,21.9,,,,,7492171.0,61.6,,,9382.8912,0.08426,0.0,1.5,1.50524401,0.12944,0.0,0.00015,,,492,SY9,shut_in,0
2014-09-15,0.0,31.44,31.44,59.79,59.79,19.3,,,,,7492171.0,61.6,,,9382.8912,0.08426,0.0,1.5,1.50524401,0.12944,0.0,0.00015,,,493,SY9,shut_in,0
2014-09-16,0.0,29.98,29.98,59.81,59.81,20.1,,,,0.0,7492171.0,61.6,,0.0,9382.8912,0.08426,0.0,1.5,1.50524401,0.12944,0.0,0.00015,,,494,SY9,shut_in,0
2014-09-17,0.0,29.25,29.25,59.79,59.79,19.9,,,,,7492171.0,61.6,,0.0,9382.8912,0.08426,0.0,1.5,1.50524401,0.12944,0.0,0.00015,,,495,SY9,shut_in,0
2014-09-18,0.0,28.83,28.83,59.78,59.78,17.9,,,,,7492171.0,61.6,,0.0,9382.8912,0.08426,0.0,1.5,1.50524401,0.12944,0.0,0.00015,,,496,SY9,shut_in,0
2014-09-19,0.0,28.05,28.05,59.77,59.77,18.8,,,,,7492171.0,61.6,,0.0,9382.8912,0.08426,0.0,1.5,1.50524401,0.12944,0.0,0.00015,,,497,SY9,shut_in,0
2014-09-20,10.83,31.6,32.13,59.76,59.36,33.2,145875.0,1.0,,,7638046.0,62.6,,0.0,9397.4787,0.08436,0.0,1.5,1.50670276,0.12954,0.0,0.00015,7.65,,498,SY9,throttled,1
2014-09-21,22.25,28.77,34.87,59.76,59.29,49.1,344374.0,1.5,,,7982420.0,64.1,,0.0,9431.9161,0.08451,0.0,1.5,1.5101465,0.12969,0.0,0.00015,7.56,,499,SY9,open,1
2014-09-22,24.0,,38.0,,59.2,61.2,426917.0,3.5,,,8409337.0,67.6,,0.0,9474.6078,0.08486,0.0,1.5,1.51441567,0.13004,0.0,0.00015,7.74,,500,SY9,open,1
2014-09-23,24.0,,40.19,,59.1,66.9,466701.0,4.0,,,8876038.0,71.6,,0.0,9521.2779,0.08526,0.0,1.5,1.51908268,0.13044,0.0,0.00015,7.67,,501,SY9,open,1
2014-09-24,24.0,,41.05,,58.98,67.9,474317.0,5.2,,,9350355.0,76.8,,0.0,9568.7096,0.08578,0.0,1.5,1.52382585,0.13096,0.0,0.00015,7.7,,502,SY9,open,1
2014-09-25,24.0,,40.31,,58.95,69.7,471268.0,3.5,,,9821623.0,80.3,,0.0,9615.8364,0.08613,0.0,1.5,1.52853853,0.13131,0.0,0.00015,7.91,,503,SY9,open,1
2014-09-26,24.0,,40.67,,59.02,68.8,432833.0,3.0,,,10254456.0,83.3,,0.0,9659.1197,0.08643,0.0,1.5,1.53286686,0.13161,0.0,0.00015,7.9,,504,SY9,open,1
2014-09-27,24.0,,41.21,,58.93,68.4,437615.0,4.0,,,10692071.0,87.3,,0.0,9702.8812,0.08683,0.0,1.5,1.53724301,0.13201,0.0,0.00015,7.82,,505,SY9,open,1
2014-09-28,24.0,,41.62,,58.84,69.4,447277.0,3.0,,,11139348.0,90.3,,0.0,9747.6089,0.08713,0.0,1.5,1.54171578,0.13231,0.0,0.00015,7.92,,506,SY9,open,1
2014-09-29,24.0,,41.96,,58.84,69.6,437639.0,3.5,,,11576987.0,93.8,,0.0,9791.3728,0.08748,0.0,1.5,1.54609217,0.13266,0.0,0.00015,7.87,,507,SY9,open,1
2014-09-30,20.0,40.13,41.31,59.63,58.69,65.1,388097.0,3.0,,,11965084.0,96.8,,0.0,9830.1825,0.08778,0.0,1.5,1.54997314,0.13296,0.0,0.00015,7.77,,508,SY9,open,1
2014-10-01,24.0,,42.2,,58.73,71.0,444025.0,3.5,,,444025.0,3.5,,,9874.585,0.08813,0.0,1.5,1.55441339,0.13331,0.0,0.00015,7.78,,509,SY9,open,1
2014-10-02,24.0,,42.2,,58.7,73.4,433551.0,3.5,,,877576.0,7.0,,,9917.9401,0.08848,0.0,1.5,1.5587489,0.13366,0.0,0.00015,7.76,,510,SY9,open,1
2014-10-03,24.0,,42.57,,58.63,74.0,442321.0,3.5,,,1319897.0,10.5,,,9962.1722,0.08883,0.0,1.5,1.56317211,0.13401,0.0,0.00015,7.77,,511,SY9,open,1
2014-10-04,24.0,,41.68,,58.77,73.6,374249.0,2.2,,,1694146.0,12.7,,,9999.5971,0.08905,0.0,1.5,1.5669146,0.13423,0.0,0.00015,7.68,,512,SY9,open,1
2014-10-05,24.0,,41.47,,58.73,74.7,377078.0,3.0,,,2071224.0,15.7,,,10037.3049,0.08935,0.0,1.5,1.57068538,0.13453,0.0,0.00015,7.67,,513,SY9,open,1
2014-10-06,24.0,,42.12,,58.6,72.0,420288.0,3.8,,,2491512.0,19.5,,,10079.3337,0.08973,0.0,1.5,1.57488826,0.13491,0.0,0.00015,7.71,,514,SY9,open,1
2014-10-07,24.0,,42.84,,58.51,71.3,439602.0,3.0,,,2931114.0,22.5,,,10123.2939,0.09003,0.0,1.5,1.57928428,0.13521,0.0,0.00015,7.78,,515,SY9,open,1
2014-10-08,24.0,,43.01,,58.48,74.6,437367.0,3.4,,,3368481.0,25.9,,,10167.0306,0.09037,0.0,1.5,1.58365795,0.13555,0.0,0.00015,7.85,,516,SY9,open,1
2014-10-09,24.0,,43.2,,58.44,76.6,439488.0,3.1,,,3807969.0,29.0,,,10210.9794,0.09068,0.0,1.5,1.58805283,0.13586,0.0,0.00015,7.79,,517,SY9,open,1
2014-10-10,24.0,,43.48,,58.39,80.3,443166.0,3.5,,,4251135.0,32.5,,,10255.296,0.09103,0.0,1.5,1.59248449,0.13621,0.0,0.00015,7.8,,518,SY9,open,1
2014-10-11,24.0,,43.63,,58.36,75.6,438977.0,5.3,,,4690112.0,37.8,,,10299.1937,0.09156,0.0,1.5,1.59687426,0.13674,0.0,0.00015,7.77,,519,SY9,open,1
2014-10-12,24.0,,43.5,,58.36,70.0,433748.0,3.0,,,5123860.0,40.8,,,10342.5685,0.09186,0.0,1.5,1.60121174,0.13704,0.0,0.00015,7.78,,520,SY9,open,1
2014-10-13,24.0,,43.93,,58.25,69.7,442162.0,3.7,,,5566022.0,44.5,,,10386.7847,0.09223,0.0,1.5,1.60563336,0.13741,0.0,0.00015,8.28,,521,SY9,open,1
2014-10-14,24.0,,44.23,,58.21,71.3,446888.0,3.0,,,6012910.0,47.5,,,10431.4735,0.09253,0.0,1.5,1.61010224,0.13771,0.0,0.00015,7.77,,522,SY9,open,1
2014-10-15,24.0,,44.37,,58.18,71.5,447152.0,4.0,,,6460062.0,51.5,,,10476.1887,0.09293,0.0,1.5,1.61457376,0.13811,0.0,0.00015,7.71,,523,SY9,open,1
2014-10-16,24.0,,44.56,,58.08,71.9,460738.0,3.5,,,6920800.0,55.0,,,10522.2625,0.09328,0.0,1.5,1.61918114,0.13846,0.0,0.00015,7.77,,524,SY9,open,1
2014-10-17,24.0,,44.67,,58.1,72.4,444223.0,3.5,,,7365023.0,58.5,,,10566.6848,0.09363,0.0,1.5,1.62362337,0.13881,0.0,0.00015,7.8,,525,SY9,open,1
2014-10-18,24.0,,44.25,,58.13,71.2,420625.0,3.5,,,7785648.0,62.0,,,10608.7473,0.09398,0.0,1.5,1.62782962,0.13916,0.0,0.00015,7.81,,526,SY9,open,1
2014-10-19,24.0,,44.36,,58.1,71.3,421820.0,3.5,,,8207468.0,65.5,,,10650.9293,0.09433,0.0,1.5,1.63204782,0.13951,0.0,0.00015,7.83,,527,SY9,open,1
2014-10-20,24.0,,44.5,,58.06,71.3,422764.0,3.0,,,8630232.0,68.5,,,10693.2057,0.09463,0.0,1.5,1.63627546,0.13981,0.0,0.00015,7.92,,528,SY9,open,1
2014-10-21,24.0,,44.83,,57.98,71.9,437585.0,4.8,,,9067817.0,73.3,,,10736.9642,0.09511,0.0,1.5,1.64065131,0.14029,0.0,0.00015,7.96,,529,SY9,open,1
2014-10-22,24.0,,44.73,,58.02,71.3,419309.0,2.2,,,9487126.0,75.5,,,10778.8951,0.09533,0.0,1.5,1.6448444,0.14051,0.0,0.00015,7.96,,530,SY9,open,1
2014-10-23,24.0,,44.6,,58.0,70.4,411894.0,3.5,,,9899020.0,79.0,,,10820.0845,0.09568,0.0,1.5,1.64896334,0.14086,0.0,0.00015,7.92,,531,SY9,open,1
2014-10-24,24.0,,45.42,,57.82,72.0,460185.0,3.5,,,10359205.0,82.5,,,10866.103,0.09603,0.0,1.5,1.65356519,0.14121,0.0,0.00015,7.96,,532,SY9,open,1
2014-10-25,24.0,,46.11,,57.72,74.0,477855.0,4.0,,,10837060.0,86.5,,,10913.8885,0.09643,0.0,1.5,1.65834374,0.14161,0.0,0.00015,7.95,,533,SY9,open,1
2014-10-26,24.0,,46.43,,57.66,75.0,487481.0,4.0,,,11324541.0,90.5,,,10962.6366,0.09683,0.0,1.5,1.66321855,0.14201,0.0,0.00015,7.94,,534,SY9,open,1
2014-10-27,24.0,,46.69,,57.61,75.0,493759.0,3.8,,,11818300.0,94.3,,,11012.0125,0.09721,0.0,1.5,1.66815614,0.14239,0.0,0.00015,7.95,,535,SY9,open,1
2014-10-28,24.0,,46.33,,57.68,73.0,457491.0,3.8,,,12275791.0,98.1,,,11057.7616,0.09759,0.0,1.5,1.67273105,0.14277,0.0,0.00015,7.84,,536,SY9,open,1
2014-10-29,24.0,,46.13,,57.68,73.0,448290.0,3.3,,,12724081.0,101.4,,,11102.5906,0.09792,0.0,1.5,1.67721395,0.1431,0.0,0.00015,7.84,,537,SY9,open,1
2014-10-30,24.0,,46.33,,57.68,73.0,453754.0,3.7,,,13177835.0,105.1,,,11147.966,0.09829,0.0,1.5,1.68175149,0.14347,0.0,0.00015,7.85,,538,SY9,open,1
2014-10-31,24.0,,46.53,,57.58,73.0,458611.0,3.8,,,13636446.0,108.9,,,11193.8271,0.09867,0.0,1.5,1.6863376,0.14385,0.0,0.00015,7.84,,539,SY9,open,1
2014-11-01,24.0,,46.67,,57.53,73.0,461453.0,3.5,,,461453.0,3.5,,,11239.9724,0.09902,0.0,1.5,1.69095213,0.1442,0.0,0.00015,7.86,,540,SY9,open,1
